pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_radeerr1,pl_radeerr2,st_teff,st_rad,radius_frac_error
TRAPPIST-1 g,TRAPPIST-1,2017,Transit,12.352446,1.129,0.015,-0.013,2566.0,0.1192,0.013286093888396812
TOI-4336 A c,TOI-4336 A,2026,Transit,7.587266,1.251,0.066,-0.066,3307.0,0.326,0.052757793764988015
TOI-1752 c,TOI-1752,2026,Transit,32.71443,2.29,0.13,-0.14,3762.0,0.53,0.061135371179039305
K2-247 c,K2-247,2018,Transit,6.49424,2.19,0.25,-0.23,4667.0,0.69,0.11415525114155252
K2-322 b,K2-322,2020,Transit,8.205,1.92,0.29,-0.18,4141.0,0.602,0.15104166666666666
K2-293 b,K2-293,2019,Transit,13.1225,2.45,0.35,-0.25,5532.0,0.947,0.14285714285714285
Kepler-701 b,Kepler-701,2016,Transit,10.35533177,2.84,0.22,-0.45,5343.0,0.84,0.15845070422535212
Kepler-795 b,Kepler-795,2016,Transit,29.6193421,1.68,0.18,-0.13,5631.0,0.96,0.10714285714285714
Kepler-207 b,Kepler-207,2014,Transit,1.611865,1.57,0.3,-0.3,5920.0,1.588,0.19108280254777069
Kepler-1987 c,Kepler-1987,2023,Transit,3.64830183,1.33,0.12,-0.09,4769.0,0.714,0.09022556390977443
Kepler-169 d,Kepler-169,2014,Transit,8.348125,1.25,0.09,-0.09,4997.0,0.763,0.072
Kepler-191 d,Kepler-191,2016,Transit,5.945041017,2.28,0.16,-0.13,5215.0,0.8,0.07017543859649124
Kepler-400 b,Kepler-400,2014,Transit,9.024389,1.65,0.3,-0.3,5886.0,1.145,0.18181818181818182
EPIC 212297394 c,EPIC 212297394,2021,Transit,5.213965,2.27,0.19,-0.14,5171.0,0.8,0.08370044052863436
K2-59 c,K2-59,2016,Transit,11.2954,2.3,0.29,-0.29,5055.0,0.731,0.12608695652173912
TOI-5788 b,TOI-5788,2026,Transit,6.340758,1.528,0.075,-0.075,5615.0,0.87,0.04908376963350785
TOI-1753 b,TOI-1753,2024,Transit,5.3846104,2.47852533,0.09834485,-0.07935468,5621.0,0.9715,0.03967877544346097
TOI-833 b,TOI-833,2022,Transit,1.0418777,1.27,0.07,-0.07,3920.0,0.6,0.05511811023622048
Kepler-348 c,Kepler-348,2014,Transit,17.265427,1.33,0.25,-0.25,6177.0,1.359,0.18796992481203006
TOI-904 c,TOI-904,2023,Transit,83.9997,2.167,0.13,-0.118,3770.2,0.527,0.059990770650669135
Kepler-1213 b,Kepler-1213,2016,Transit,5.34982412,1.19,0.13,-0.1,6050.0,1.21,0.10924369747899161
Kepler-29 c,Kepler-29,2011,Transit,13.28613,2.34,0.12,-0.11,5378.0,0.732,0.05128205128205128
Kepler-506 b,Kepler-506,2016,Transit,6.8834055,2.73,0.06,-0.06,6236.0,1.19,0.021978021978021976
Kepler-208 e,Kepler-208,2014,Transit,16.259458,1.48,0.28,-0.28,6092.0,1.314,0.1891891891891892
Kepler-1287 b,Kepler-1287,2016,Transit,11.47685909,1.54,0.22,-0.13,5715.0,0.94,0.14285714285714285
Kepler-1506 b,Kepler-1506,2016,Transit,14.0329154,1.32,0.19,-0.13,5676.0,0.93,0.14393939393939392
K2-394 b,K2-394,2022,Transit,5.095717,1.692,0.136,-0.126,4938.0,0.631,0.08037825059101655
Kepler-913 b,Kepler-913,2016,Transit,10.29672521,2.06,0.08,-0.06,4687.0,0.61,0.038834951456310676
Kepler-1605 b,Kepler-1605,2016,Transit,85.7565495,1.08,0.09,-0.08,5280.0,0.82,0.08333333333333333
Kepler-1465 b,Kepler-1465,2016,Transit,31.8277111,1.77,0.35,-0.19,4726.0,0.71,0.19774011299435026
K2-21 b,K2-21,2015,Transit,9.325038,1.84,0.1,-0.1,4222.06,0.646783,0.05434782608695652
Kepler-577 b,Kepler-577,2016,Transit,25.69578251,2.55,0.38,-0.15,4984.0,0.73,0.14901960784313728
Kepler-1120 b,Kepler-1120,2016,Transit,2.949029052,1.38,0.09,-0.07,4904.0,0.74,0.06521739130434782
LP 791-18 c,LP 791-18,2019,Transit,4.98991,2.488,0.096,-0.096,2960.0,0.182,0.03858520900321544
Kepler-942 b,Kepler-942,2016,Transit,44.96417488,2.13,0.23,-0.08,4861.0,0.75,0.107981220657277
Kepler-212 c,Kepler-212,2014,Transit,31.805174,2.74,0.51,-0.51,5852.0,1.455,0.18613138686131386
K2-285 e,K2-285,2018,Transit,14.76289,1.95,0.05,-0.05,4975.0,0.787,0.025641025641025644
K2-91 b,K2-91,2016,Transit,1.419549,1.1,0.18,-0.18,3622.0,0.284,0.1636363636363636
Kepler-819 b,Kepler-819,2016,Transit,33.1995648,2.76,0.25,-0.17,5279.0,0.81,0.09057971014492755
TOI-2345 b,TOI-2345,2025,Transit,1.0528573,1.504,0.047,-0.044,4687.0,0.729,0.03125
TOI-1136 g,TOI-1136,2022,Transit,39.545,2.53,0.11,-0.12,5770.0,0.968,0.047430830039525695
K2-83 c,K2-83,2016,Transit,9.99767,1.483,0.099,-0.099,3910.0,0.424,0.0667565745111261
Kepler-994 b,Kepler-994,2016,Transit,1.151166506,1.6,0.07,-0.27,3934.0,0.54,0.16875
TOI-270 d,TOI-270,2019,Transit,11.38194,2.0,0.05,-0.05,3506.0,0.38,0.025
K2-226 b,K2-226,2018,Transit,3.27109,1.53899305,0.10312262,-0.08630915,5288.0,0.889,0.06700655340841208
Kepler-199 b,Kepler-199,2014,Transit,23.637604,3.11,0.56,-0.56,5644.0,0.967,0.18006430868167206
HD 6061 b,HD 6061,2023,Transit,5.2549,2.42763557,0.09903199,-0.07283589,5934.0,1.0072,0.04079359819233494
K2-374 c,K2-374,2022,Transit,16.43445,2.213,0.091,-0.086,5789.0,0.907,0.041120650700406686
TOI-4529 b,TOI-4529,2026,Transit,5.879577,1.77,0.09,-0.08,3697.0,0.48,0.05084745762711864
K2-395 b,K2-395,2022,Transit,4.803352,2.597,0.192,-0.178,5007.0,0.783,0.07393145937620331
Kepler-1047 b,Kepler-1047,2016,Transit,56.1886887,2.09,0.26,-0.17,5754.0,1.13,0.1244019138755981
KOI-1833 d,Kepler-968,2021,Transit,7.685,2.58,0.23,-0.22,4413.0,0.667,0.08914728682170543
Kepler-734 b,Kepler-734,2016,Transit,6.104852856,3.56,0.14,-0.13,5326.0,0.78,0.03932584269662922
Kepler-521 b,Kepler-521,2016,Transit,22.20813214,3.18,0.31,-0.23,6406.0,1.46,0.09748427672955974
Kepler-514 b,Kepler-514,2016,Transit,5.65179605,1.72,0.28,-0.19,6106.0,1.44,0.16279069767441862
TIC 86380416 b,TIC 86380416,2026,Transit,6.0408643461,2.4123612,0.29307308,-0.24128947,5723.74,0.989724,0.12148805908501596
Kepler-665 b,Kepler-665,2016,Transit,16.01310205,2.6,0.15,-0.15,4913.0,0.74,0.05769230769230769
K2-133 b,K2-133,2017,Transit,3.07133,1.34,0.077,-0.076,3655.0,0.455,0.057462686567164176
K2-215 b,K2-215,2018,Transit,8.269648,2.12381238,0.25911151,-0.15791736,5704.0,0.974398,0.12200301327935568
K2-179 b,K2-179,2018,Transit,5.172191,2.51267885,0.16431084,-0.12074766,5015.0,0.768067,0.06539269433497243
Kepler-1069 b,Kepler-1069,2016,Transit,23.8990296,1.6,0.31,-0.14,5722.0,0.98,0.19374999999999998
Kepler-1651 b,Kepler-1651,2017,Transit,9.87863917,1.84,0.11,-0.11,3713.0,0.503,0.05978260869565217
K2-62 b,K2-62,2016,Transit,6.67199,2.02,0.17,-0.06,4455.0,0.696,0.08415841584158416
K2-166 b,K2-166,2018,Transit,8.52695,2.19,0.2,-0.19,5960.0,1.61,0.09132420091324202
TOI-2096 c,TOI-2096,2023,Transit,6.38784,1.914,0.095,-0.095,3300.0,0.235,0.04963427377220481
Kepler-369 b,Kepler-369,2014,Transit,2.732756,1.13,0.06,-0.06,3591.0,0.471,0.05309734513274337
HD 183579 b,HD 183579,2021,Transit,17.471291,3.49,0.07,-0.064,5784.0,0.96,0.02005730659025788
Kepler-657 b,Kepler-657,2016,Transit,24.54350418,3.52,0.69,-0.32,5808.0,1.01,0.19602272727272727
K2-198 c,K2-198,2019,Transit,3.3596055,1.423,0.081,-0.036,5212.9,0.757,0.05692199578355587
Kepler-403 c,Kepler-403,2014,Transit,54.280749,1.75,0.32,-0.32,6090.0,1.329,0.18285714285714286
K2-170 b,K2-170,2018,Transit,7.576544,1.41817537,0.20164964,-0.13107037,5748.0,0.981614,0.14218949522441643
Kepler-292 b,Kepler-292,2014,Transit,2.580827,1.32,0.14,-0.14,5299.0,0.826,0.10606060606060606
Kepler-1369 b,Kepler-1369,2016,Transit,25.873148,2.69,0.42,-0.25,5761.0,0.99,0.15613382899628253
Kepler-1136 b,Kepler-1136,2016,Transit,2.361724329,1.64,0.1,-0.09,4512.0,0.68,0.06097560975609757
K2-8 b,K2-8,2015,Transit,10.35239,3.58,0.71,-0.71,4870.0,0.74,0.1983240223463687
Kepler-80 d,Kepler-80,2014,Transit,3.07222,1.53,0.09,-0.07,4540.0,0.678,0.058823529411764705
K2-254 c,K2-254,2018,Transit,12.11839,2.19,0.24,-0.18,4629.0,0.67,0.1095890410958904
Kepler-1504 b,Kepler-1504,2016,Transit,82.304003,2.13,0.23,-0.19,5393.0,0.81,0.107981220657277
Kepler-676 b,Kepler-676,2016,Transit,11.59822172,3.04,0.14,-0.34,3701.0,0.49,0.1118421052631579
K2-199 b,K2-199,2018,Transit,3.2253993,1.73,0.05,-0.04,4491.0,0.682,0.028901734104046246
TIC 153919886 b,TIC 153919886,2026,Transit,2.10510492329,2.70601108,0.28201647,-0.23940357,4137.16,0.591697,0.10421852005129262
Kepler-25 b,Kepler-25,2011,Transit,6.238297,2.748,0.038,-0.035,6354.0,1.316,0.013828238719068412
Kepler-895 b,Kepler-895,2016,Transit,2.806242328,1.54,0.09,-0.07,4315.0,0.61,0.05844155844155844
K2-352 d,K2-352,2021,Transit,14.871387,2.23,0.13,-0.09,5791.0,0.95,0.05829596412556054
TOI-808 b,TOI-808,2026,Transit,9.73944854026,2.20344362,0.22429531,-0.18805529,5078.2,0.833198,0.1017930787809311
Kepler-646 b,Kepler-646,2016,Transit,15.87364565,1.99,0.37,-0.19,5634.0,0.91,0.18592964824120603
Kepler-523 b,Kepler-523,2016,Transit,5.835983111,1.96,0.08,-0.06,5515.0,0.86,0.04081632653061225
TIC 34085383 b,TIC 34085383,2026,Transit,3.47793368523,3.91982296,0.40942416,-0.33426205,4694.84,0.809951,0.10444965606303812
TOI-4588 b,TOI-4588,2026,Transit,13.11881173651,2.92922558,0.32112619,-0.28427818,7746.12,1.57458,0.10962835781326201
Kepler-635 b,Kepler-635,2016,Transit,23.44971004,2.64,0.36,-0.27,6174.0,1.51,0.13636363636363635
Kepler-83 d,Kepler-83,2014,Transit,5.169796,1.94,0.13,-0.13,4648.0,0.594,0.06701030927835051
Kepler-342 b,Kepler-342,2014,Transit,15.170318,2.25,0.4,-0.4,6175.0,1.472,0.17777777777777778
K2-352 c,K2-352,2021,Transit,8.234885,1.92,0.13,-0.07,5791.0,0.95,0.06770833333333334
Kepler-622 b,Kepler-622,2016,Transit,14.28226676,2.13,0.28,-0.16,4201.0,0.61,0.13145539906103287
TOI-1408 c,TOI-1408,2024,Transit Timing Variations,2.1664,2.22,0.06,-0.06,6117.0,1.53,0.027027027027027025
K2-47 b,K2-47,2016,Transit,31.6372,1.89,0.26,-0.26,5054.0,0.76,0.1375661375661376
Kepler-1460 b,Kepler-1460,2016,Transit,29.9633247,1.96,0.14,-0.13,4422.0,0.67,0.07142857142857144
K2-368 c,K2-368,2022,Transit,9.660186,1.361,0.114,-0.106,4663.0,0.663,0.08376193975018369
Kepler-478 b,Kepler-478,2016,Transit,13.2217576,2.71,0.09,-0.33,5210.0,0.8,0.12177121771217712
TIC 154870955 b,TIC 154870955,2026,Transit,7.9698747128,3.09467466,0.51582816,-0.3402219,4739.58,0.724328,0.16668251647493051
TOI-1238 c,TOI-1238,2022,Transit,3.294736,2.11,0.14,-0.14,4089.0,0.58,0.06635071090047394
Kepler-1218 b,Kepler-1218,2016,Transit,22.9221266,1.44,0.15,-0.14,5986.0,1.1,0.10416666666666667
TOI-209 b,TOI-209,2026,Transit,4.37943587445,2.3947209,0.22229568,-0.19618434,4806.66,0.742779,0.0928273854376934
Kepler-1541 b,Kepler-1541,2016,Transit,8.40691199,1.16,0.1,-0.08,5282.0,0.81,0.08620689655172414
Kepler-531 b,Kepler-531,2016,Transit,29.88485741,2.78,0.08,-0.19,4893.0,0.75,0.0683453237410072
Kepler-727 b,Kepler-727,2016,Transit,5.154484417,2.53,0.35,-0.31,5441.0,0.86,0.1383399209486166
Kepler-892 b,Kepler-892,2016,Transit,13.7521072,2.81,0.37,-0.27,4747.0,0.72,0.13167259786476868
TOI-201 d,TOI-201,2026,Transit,5.84889,1.39,0.07,-0.07,6423.0,1.31,0.05035971223021583
Kepler-876 b,Kepler-876,2016,Transit,5.14438011,1.43,0.1,-0.09,5060.0,0.77,0.06993006993006994
Kepler-1456 b,Kepler-1456,2016,Transit,18.1373829,1.14,0.09,-0.15,4231.0,0.62,0.13157894736842105
Kepler-224 b,Kepler-224,2014,Transit,3.132924,1.39,0.09,-0.09,5018.0,0.676,0.06474820143884892
Kepler-1366 b,Kepler-1366,2016,Transit,2.164570968,1.43,0.1,-0.1,4070.0,0.6,0.06993006993006994
Kepler-23 d,Kepler-23,2014,Transit,15.27,2.206,0.057,-0.057,5828.0,1.548,0.025838621940163193
TIC 270471727 b,TIC 270471727,2026,Transit,10.45623256647,2.75029559,0.36285616,-0.24677497,5271.39,0.997091,0.13193351337192086
TOI-2196 b,TOI-2196,2022,Transit,1.1947268,3.51,0.15,-0.15,5634.0,1.043,0.042735042735042736
TOI-1411 b,TOI-1411,2022,Transit,1.4520527,1.19880592,0.04935874,-0.04474058,4115.0,0.614,0.041173253465414984
K2-380 b,K2-380,2022,Transit,9.401312,2.729,0.186,-0.176,5911.0,1.32,0.06815683400513008
Kepler-1500 b,Kepler-1500,2016,Transit,15.0330105,1.2,0.22,-0.15,5845.0,1.0,0.18333333333333335
K2-224 b,K2-224,2018,Transit,4.47904,1.56,0.16,-0.14,5620.0,0.84,0.10256410256410256
Kepler-1464 b,Kepler-1464,2016,Transit,31.7785901,1.66,0.29,-0.16,5828.0,1.01,0.1746987951807229
Kepler-1012 b,Kepler-1012,2016,Transit,5.50860439,1.29,0.08,-0.06,5556.0,0.91,0.06201550387596899
Kepler-1221 b,Kepler-1221,2016,Transit,12.00096042,1.88,0.3,-0.16,5194.0,0.82,0.1595744680851064
Kepler-805 b,Kepler-805,2016,Transit,30.8638931,2.89,0.13,-0.25,6112.0,1.65,0.08650519031141868
Kepler-363 b,Kepler-363,2014,Transit,3.614568,1.16,0.19,-0.19,5593.0,1.485,0.16379310344827588
TOI-733 b,TOI-733,2023,Transit,4.884765,1.992,0.085,-0.09,5585.0,0.949,0.045180722891566265
Kepler-114 d,Kepler-114,2013,Transit,11.776,2.53,0.28,-0.28,4660.0,0.54,0.1106719367588933
Kepler-1242 b,Kepler-1242,2016,Transit,13.62798432,2.26,0.13,-0.13,4895.0,0.74,0.057522123893805316
Kepler-319 c,Kepler-319,2014,Transit,6.941357,2.63,0.37,-0.37,5526.0,0.903,0.14068441064638784
Kepler-85 d,Kepler-85,2014,Transit,17.91323,1.2,0.19,-0.19,5436.0,0.893,0.15833333333333335
K2-214 b,K2-214,2018,Transit,8.59656,2.51,0.14,-0.07,5875.0,1.236,0.0557768924302789
TOI-1732 b,TOI-1732,2026,Transit,4.11923678339,2.49549787,0.26967151,-0.2253345,4201.93,0.632571,0.10806320984758044
TOI-2257 b,TOI-2257,2021,Transit,35.189346,2.194,0.113,-0.111,3430.0,0.313,0.05150410209662717
TOI-469.01,TOI-469,2021,Transit,13.6308205,3.41,0.046,-0.046,5289.0,0.98,0.01348973607038123
Kepler-1437 b,Kepler-1437,2016,Transit,10.9295461,1.37,0.17,-0.13,5557.0,0.9,0.12408759124087591
Kepler-1099 b,Kepler-1099,2016,Transit,2.168452593,2.83,0.43,-0.51,5837.0,1.0,0.18021201413427562
Kepler-154 d,Kepler-154,2016,Transit,20.54981883,3.84,0.32,-0.24,5769.0,0.98,0.08333333333333334
K2-197 b,K2-197,2018,Transit,8.357881,2.56,0.16,-0.16,5667.0,0.93,0.0625
TIC 88692598 b,TIC 88692598,2026,Transit,2.64909436758,1.81295951,0.20824409,-0.19567673,3483.17,0.532473,0.11486417035314815
Kepler-1172 b,Kepler-1172,2016,Transit,26.0204423,3.2,0.4,-0.28,5558.0,0.89,0.125
K2-240 c,K2-240,2018,Transit,20.523,1.8,0.3,-0.1,3810.0,0.54,0.16666666666666666
TOI-815 b,TOI-815,2024,Transit,11.197259,2.94,0.05,-0.05,4869.0,0.77,0.017006802721088437
Kepler-159 c,Kepler-159,2014,Transit,43.595792,3.41,0.28,-0.28,4625.0,0.663,0.08211143695014664
Kepler-1463 b,Kepler-1463,2016,Transit,25.15864,1.86,0.33,-0.19,5679.0,0.95,0.1774193548387097
Kepler-1983 b,Kepler-1983,2023,Transit,7.32851947,2.33,0.13,-0.18,5135.0,0.874,0.07725321888412016
TOI-1231 b,TOI-1231,2021,Transit,24.245586,3.65,0.16,-0.15,3553.0,0.476,0.043835616438356165
Kepler-158 b,Kepler-158,2014,Transit,16.709184,2.12,0.36,-0.36,4623.0,0.624,0.16981132075471697
K2-42 b,K2-42,2016,Transit,6.68796,2.15,0.24,-0.24,4613.0,0.643,0.11162790697674418
K2-32 c,K2-32,2016,Transit,20.66093,3.134,0.123,-0.102,5271.0,0.86,0.03924696873005744
Kepler-1532 b,Kepler-1532,2016,Transit,1.093663559,1.35,0.18,-0.12,5559.0,0.88,0.13333333333333333
K2-81 b,K2-81,2016,Transit,6.102325,1.97,0.13,-0.11,4674.13,0.634663,0.06598984771573604
Kepler-599 b,Kepler-599,2016,Transit,15.65562652,2.84,0.15,-0.32,5127.0,0.79,0.11267605633802817
Kepler-1033 b,Kepler-1033,2016,Transit,7.56052806,2.51,0.41,-0.18,5547.0,0.92,0.16334661354581673
K2-200 b,K2-200,2018,Transit,2.849883,1.3643987,0.143471,-0.10540256,5233.0,0.791736,0.1051532810753924
K2-219 c,K2-219,2018,Transit,6.66767,1.43839723,0.21399624,-0.19150365,5753.0,1.189232,0.14877409072874814
TOI-1772.01,TOI-1772,2024,Transit,8.054246874,2.905,0.328,-0.214,5583.0,0.995,0.11290877796901895
TOI-2285 b,TOI-2285,2021,Transit,13.635109,1.77,0.12,-0.09,3491.0,0.464,0.06779661016949153
Kepler-730 c,Kepler-730,2018,Transit,2.85188338,1.56926,0.134508,-0.134508,5620.0,1.411,0.0857142857142857
Kepler-513 b,Kepler-513,2016,Transit,28.86235584,2.2,0.31,-0.2,5849.0,1.06,0.1409090909090909
TOI-1180 b,TOI-1180,2024,Transit,9.686760378,3.072,0.27,-0.243,4738.0,0.73,0.087890625
Kepler-132 b,Kepler-132,2014,Transit,6.178196,1.21,0.24,-0.24,6003.0,1.178,0.19834710743801653
Kepler-529 b,Kepler-529,2016,Transit,1.980357663,1.86,0.25,-0.17,6087.0,1.14,0.13440860215053763
K2-354 b,K2-354,2021,Transit,3.793306,1.56,0.08,-0.08,3669.0,0.41,0.05128205128205128
Kepler-60 c,Kepler-60,2012,Transit,8.9187,1.9,0.15,-0.15,5905.0,1.257,0.07894736842105263
TOI-1452 b,TOI-1452,2022,Transit,11.06201,1.672,0.071,-0.071,3185.0,0.275,0.042464114832535885
Kepler-110 b,Kepler-110,2014,Transit,12.691112,1.83,0.36,-0.36,5960.0,1.149,0.19672131147540983
TOI-1136 b,TOI-1136,2022,Transit,4.1727,1.9,0.21,-0.15,5770.0,0.968,0.11052631578947368
Kepler-1614 b,Kepler-1614,2016,Transit,3.9466141,1.49,0.12,-0.15,5121.0,0.76,0.10067114093959731
Kepler-1114 b,Kepler-1114,2016,Transit,14.97435694,1.35,0.08,-0.07,5374.0,0.83,0.059259259259259255
K2-240 b,K2-240,2018,Transit,6.034,2.0,0.2,-0.1,3810.0,0.54,0.1
Kepler-210 b,Kepler-210,2014,Transit,2.453234,2.94,0.21,-0.21,4559.0,0.65,0.07142857142857142
Kepler-306 c,Kepler-306,2014,Transit,7.240193,2.35,0.19,-0.19,4954.0,0.719,0.08085106382978723
K2-187 d,K2-187,2018,Transit,7.149584,2.4,0.3,-0.3,5438.0,0.83,0.125
TOI-1243 b,TOI-1243,2026,Transit,4.6594779,2.33,0.12,-0.12,3515.0,0.511,0.05150214592274678
L 98-59 d,L 98-59,2019,Transit,7.450729,1.627,0.041,-0.041,3415.0,0.3155,0.025199754148740015
K2-248 b,K2-248,2018,Transit,7.17256,2.57,0.2,-0.14,5528.0,0.92,0.07782101167315177
Kepler-169 c,Kepler-169,2014,Transit,6.195469,1.21,0.08,-0.08,4997.0,0.763,0.06611570247933884
L 168-9 b,L 168-9,2020,Transit,1.40152604,1.63,0.14,-0.14,3842.0,0.604,0.08588957055214726
Kepler-933 b,Kepler-933,2016,Transit,14.20443009,2.46,0.23,-0.16,5346.0,0.84,0.0934959349593496
Kepler-1240 b,Kepler-1240,2016,Transit,4.8663815,1.15,0.2,-0.1,5682.0,0.96,0.1739130434782609
Kepler-991 b,Kepler-991,2016,Transit,82.5342519,2.54,0.13,-0.12,4392.0,0.61,0.051181102362204724
Kepler-79 c,Kepler-79,2012,Transit,27.4026,3.76,0.11,-0.11,6389.0,1.316,0.02925531914893617
TOI-4155 b,TOI-4155,2025,Transit,3.320729,3.21,0.17,-0.17,5724.0,0.95,0.052959501557632405
TOI-4662 b,TOI-4662,2026,Transit,4.70343764575,2.87998299,0.4769111,-0.35910658,4520.41,0.69375,0.16559510999056282
Kepler-332 b,Kepler-332,2014,Transit,7.626324,1.17,0.08,-0.08,4955.0,0.72,0.06837606837606838
Kepler-508 b,Kepler-508,2016,Transit,25.30889748,1.64,0.26,-0.19,6025.0,1.25,0.15853658536585366
K2-389 b,K2-389,2022,Transit,8.58289,2.33,0.12,-0.06,5773.0,1.094,0.05150214592274678
TOI-4336 A b,TOI-4336 A,2024,Transit,16.336351,2.137,0.08,-0.08,3307.0,0.326,0.03743565746373421
Kepler-251 b,Kepler-251,2014,Transit,4.790936,1.33,0.24,-0.24,5526.0,0.89,0.18045112781954886
Kepler-672 b,Kepler-672,2016,Transit,38.3774623,2.5,0.32,-0.18,5627.0,0.92,0.128
Kepler-198 b,Kepler-198,2014,Transit,17.790037,2.82,0.42,-0.42,5574.0,0.94,0.14893617021276595
LHS 1903 b,LHS 1903,2026,Transit,2.1555098,1.382,0.046,-0.046,3664.0,0.539,0.03328509406657019
Kepler-885 b,Kepler-885,2016,Transit,18.11472949,2.5,0.4,-0.39,6187.0,1.35,0.16
TOI-286 c,TOI-286,2024,Transit,39.361826,1.88,0.12,-0.12,5152.0,0.78,0.06382978723404255
HD 152843 b,HD 152843,2021,Transit,11.62071,3.05,0.11,-0.11,6310.0,1.43,0.036065573770491806
Kepler-80 b,Kepler-80,2012,Transit,7.05246,2.67,0.1,-0.1,4540.0,0.678,0.03745318352059925
HD 25463 c,HD 25463,2023,Transit,3.04405,1.36354953,0.13045621,-0.09615242,6353.0,1.4182,0.09567397966101018
Kepler-571 b,Kepler-571,2016,Transit,4.798599388,2.64,0.32,-0.17,5527.0,0.9,0.12121212121212122
HR 858 b,HR 858,2019,Transit,3.585287,2.004,0.045,-0.047,6354.0,1.258,0.023453093812375248
Kepler-941 b,Kepler-941,2016,Transit,17.42395198,3.08,0.35,-0.61,5539.0,0.86,0.19805194805194803
Kepler-709 b,Kepler-709,2016,Transit,16.08524954,2.92,0.18,-0.19,5071.0,0.77,0.06506849315068493
Kepler-306 b,Kepler-306,2014,Transit,4.646186,1.52,0.1,-0.1,4954.0,0.719,0.06578947368421052
K2-416 b,K2-416,2023,Transit,13.102,2.66,0.19,-0.14,3746.0,0.554,0.07142857142857142
Kepler-711 b,Kepler-711,2016,Transit,23.58914398,3.41,0.34,-0.63,5222.0,0.8,0.18475073313782991
TRAPPIST-1 b,TRAPPIST-1,2016,Transit,1.510826,1.116,0.014,-0.012,2566.0,0.1192,0.012544802867383511
Kepler-1164 b,Kepler-1164,2016,Transit,3.97599768,1.12,0.04,-0.07,5183.0,0.79,0.0625
Kepler-484 b,Kepler-484,2016,Transit,10.045569313,2.28,0.07,-0.05,5668.0,0.87,0.030701754385964918
Kepler-142 c,Kepler-142,2014,Transit,4.761702,2.86,0.55,-0.55,5790.0,1.269,0.19230769230769232
K2-138 c,K2-138,2017,Transit,3.56004,2.299,0.12,-0.087,5356.3,0.863,0.05219660722053066
Kepler-629 b,Kepler-629,2016,Transit,7.2385854,1.38,0.06,-0.04,5444.0,0.84,0.043478260869565216
Kepler-11 b,Kepler-11,2010,Transit,10.3039,1.8,0.03,-0.05,5663.0,1.065,0.02777777777777778
Kepler-652 b,Kepler-652,2016,Transit,4.182002531,2.49,0.06,-0.05,5490.0,0.88,0.024096385542168672
TOI-663 c,TOI-663,2024,Transit,4.6955507,2.26,0.1,-0.1,3681.0,0.512,0.044247787610619475
TOI-1064 c,TOI-1064,2022,Transit,12.226574,2.651,0.043,-0.042,4734.0,0.726,0.016220294228592985
HD 158259 b,HD 158259,2020,Radial Velocity,2.178,1.28228,0.0665152,-0.0665152,5801.89,1.21,0.05187260192781607
Kepler-62 b,Kepler-62,2013,Transit,5.714932,1.31,0.04,-0.04,4925.0,0.64,0.030534351145038167
HD 21520 b,HD 21520,2024,Transit,25.1292,2.697,0.09,-0.09,5871.0,1.044,0.03337041156840934
Kepler-49 b,Kepler-49,2012,Transit,7.2,2.579,0.087,-0.086,4095.6,0.618,0.03373400542846064
Kepler-115 c,Kepler-115,2014,Transit,8.990889,2.6,0.5,-0.5,5979.0,1.205,0.1923076923076923
Kepler-79 b,Kepler-79,2012,Transit,13.48451,3.51,0.1,-0.1,6389.0,1.316,0.028490028490028494
Kepler-777 b,Kepler-777,2016,Transit,5.72812599,1.47,0.08,-0.08,4043.0,0.56,0.054421768707483
TOI-2120 b,TOI-2120,2024,Transit,5.7998164,2.122,0.065,-0.065,3131.0,0.245,0.030631479736098022
TOI-913 b,TOI-913,2023,Transit,11.098644,2.4528,0.1269,-0.1009,4969.0,0.7325,0.05173679060665363
Kepler-1257 b,Kepler-1257,2016,Transit,2.668313762,1.52,0.18,-0.12,5502.0,0.87,0.11842105263157894
Kepler-100 c,Kepler-100,2014,Transit,12.8159,2.2,0.05,-0.05,5825.0,1.49,0.022727272727272728
K2-62 c,K2-62,2016,Transit,16.19697,1.99,0.19,-0.07,4455.0,0.696,0.09547738693467336
K2-377 b,K2-377,2022,Transit,12.832235,1.693,0.146,-0.132,4200.0,0.691,0.08623744831659774
Kepler-11 f,Kepler-11,2010,Transit,46.6888,2.49,0.04,-0.07,5663.0,1.065,0.028112449799196786
Kepler-1007 b,Kepler-1007,2016,Transit,5.185002073,1.44,0.07,-0.07,4587.0,0.7,0.04861111111111112
Kepler-659 b,Kepler-659,2016,Transit,17.671796,2.5,0.33,-0.23,4870.0,0.74,0.132
Kepler-305 d,Kepler-305,2014,Transit,16.74,2.76,0.12,-0.12,5090.0,0.792,0.043478260869565216
K2-152 b,K2-152,2018,Transit,32.6479,2.29,0.25,-0.24,4044.0,0.61,0.1091703056768559
K2-75 b,K2-75,2016,Transit,7.8142,2.67,0.32,-0.32,5995.0,1.56,0.1198501872659176
Kepler-218 c,Kepler-218,2014,Transit,44.699576,3.14,0.26,-0.26,5502.0,1.063,0.08280254777070063
TOI-2094 b,TOI-2094,2026,Transit,18.793193,1.9,0.1,-0.1,3435.0,0.384,0.052631578947368425
