pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_radeerr1,pl_radeerr2,st_teff,st_rad
Kepler-988 b,Kepler-988,2016,Transit,17.76080053,2.07,0.47,-0.16,4005.0,0.53
K2-117 c,K2-117,2017,Transit,5.444017,2.06,0.12,-0.12,3778.0,0.51
Kepler-400 c,Kepler-400,2014,Transit,17.340824,1.49,0.28,-0.28,5886.0,1.145
WASP-118 b,WASP-118,2016,Transit,4.0460435,16.14096,0.403524,-0.403524,6410.0,1.696
TOI-880 c,TOI-880,2025,Transit,6.3872703,4.95,0.2,-0.2,5050.0,0.83
TOI-1278 b,TOI-1278,2021,Transit,14.47567,12.21778896,2.69015537,-2.24179614,3799.0,0.573
Kepler-364 b,Kepler-364,2014,Transit,25.745718,1.55,0.37,-0.37,6108.0,1.284
Kepler-732 c,Kepler-732,2016,Transit,0.893041236,1.27,0.07,-0.1,3631.0,0.46
Kepler-444 f,Kepler-444,2015,Transit,9.740486,0.741,0.041,-0.04,5046.0,0.752
Kepler-222 c,Kepler-222,2014,Transit,10.08881,4.64,2.07,-2.07,5433.0,0.869
K2-107 b,K2-107,2017,Transit,3.313959,15.98,0.55,-0.55,6061.0,1.81
Kepler-999 b,Kepler-999,2016,Transit,5.991857017,2.34,0.65,-0.49,6237.0,1.65
TOI-1450 A b,TOI-1450 A,2024,Transit,2.0439274,1.13,0.043,-0.043,3437.0,0.483
Kepler-524 b,Kepler-524,2016,Transit,7.97419807,1.91,0.14,-0.12,6014.0,1.1
Kepler-291 c,Kepler-291,2014,Transit,5.700786,1.88,0.82,-0.82,6002.0,1.016
WASP-132 c,WASP-132,2022,Transit,1.01153624,1.841,0.094,-0.093,4686.0,0.758
K2-273 b,K2-273,2018,Transit,11.7195663,3.05,0.23,-0.12,5161.0,0.85
V1298 Tau d,V1298 Tau,2019,Transit,12.401394,6.53,0.42,-0.42,4970.0,1.32
LHS 1140 b,LHS 1140,2017,Transit,24.73723,1.73,0.025,-0.025,3096.0,0.2159
Kepler-1491 b,Kepler-1491,2016,Transit,16.5861762,1.51,0.35,-0.14,5728.0,0.99
Kepler-177 b,Kepler-177,2013,Transit,36.8601,3.5,0.19,-0.15,5732.0,1.324
Kepler-1528 b,Kepler-1528,2016,Transit,1.791110205,1.46,0.25,-0.13,5857.0,1.03
Kepler-376 c,Kepler-376,2014,Transit,14.172327,1.79,0.36,-0.36,5900.0,1.175
Kepler-1075 b,Kepler-1075,2016,Transit,1.52372816,1.42,0.16,-0.33,3959.0,0.54
Kepler-160 c,Kepler-160,2014,Transit,13.699429,3.76,0.23,-0.09,5471.0,1.118
HAT-P-36 b,HAT-P-36,2011,Transit,1.32734683,14.313893,0.22418,-0.22418,5620.0,1.041
Kepler-368 b,Kepler-368,2014,Transit,26.84768,3.26,0.91,-0.91,5502.0,2.019
Kepler-192 b,Kepler-192,2014,Transit,9.926746,2.74,0.45,-0.45,5479.0,1.007
HAT-P-12 b,HAT-P-12,2009,Transit,3.2130598,10.749,0.325,-0.235,4650.0,0.701
Kepler-115 b,Kepler-115,2014,Transit,2.403679,1.09,0.21,-0.21,5979.0,1.205
Kepler-527 b,Kepler-527,2016,Transit,13.28535633,2.84,1.35,-0.46,6388.0,1.45
GJ 3473 b,GJ 3473,2020,Transit,1.1980035,1.264,0.05,-0.049,3347.0,0.364
Kepler-183 b,Kepler-183,2014,Transit,5.687945,2.06,0.89,-0.89,5888.0,0.958
TOI-216.01,TOI-216,2019,Transit,34.525528,10.1,0.2,-0.2,5026.0,0.748
Kepler-1735 b,Kepler-1735,2021,Transit,7.71792984,1.19429134,,,3975.0,0.509
Kepler-1618 b,Kepler-1618,2016,Transit,6.10826019,1.26,0.52,-0.24,6620.0,1.65
Kepler-1455 b,Kepler-1455,2016,Transit,49.276764,2.16,0.15,-0.16,4075.0,0.6
Kepler-296 e,Kepler-296,2014,Transit,34.14211,1.53,0.27,-0.25,3740.0,0.48
TOI-4311 c,TOI-4311,2026,Transit,15.070425,2.47,0.12,-0.11,5063.0,0.8441
Kepler-325 b,Kepler-325,2014,Transit,4.544439,2.91,1.44,-1.44,5752.0,1.003
Kepler-1376 b,Kepler-1376,2016,Transit,5.30880656,1.05,0.21,-0.09,5659.0,0.97
EPIC 220674823 c,EPIC 220674823,2016,Transit,13.340603,2.712,0.071,-0.071,5578.0,0.99
TOI-1823 b,TOI-1823,2024,Transit,38.8,7.5406241,0.33185186,-0.25202617,4927.0,0.8049
Kepler-1190 b,Kepler-1190,2016,Transit,10.45843441,1.33,0.05,-0.11,4730.0,0.72
WASP-81 b,WASP-81,2017,Transit,2.7164762,16.017661,0.571659,-0.515614,5870.0,1.283
Kepler-154 c,Kepler-154,2014,Transit,62.303276,2.95,0.62,-0.62,5690.0,1.001
TOI-1774.01,TOI-1774,2021,Transit,16.70988,2.78,0.05,-0.04,5746.0,1.1303
TOI-2134 b,TOI-2134,2023,Transit,9.229198,2.735,0.068,-0.068,4580.0,0.709
Kepler-1194 b,Kepler-1194,2016,Transit,16.22371307,1.51,0.12,-0.09,5590.0,0.92
Kepler-352 d,Kepler-352,2021,Transit,6.887279987,0.80628032,,,5208.0,0.772
TOI-2076 c,TOI-2076,2021,Transit,21.01447,3.54,0.14,-0.14,5187.0,0.758
HIP 97166 b,HIP 97166,2021,Transit,10.288914,2.4801338,0.07271432,-0.05203142,5216.0,0.8418
TOI-558 b,TOI-558,2021,Transit,14.574071,12.17295304,0.45956821,-0.42594127,6466.0,1.496
Kepler-176 c,Kepler-176,2014,Transit,12.759712,2.6,1.33,-1.33,5232.0,0.891
KOI-94 d,KOI-94,2013,Transit,22.342989,11.27,1.06,-1.06,6182.0,1.52
Kepler-833 b,Kepler-833,2016,Transit,18.7546998,2.02,0.12,-0.09,4339.0,0.62
HD 23472 b,HD 23472,2019,Transit,17.667087,2.0,0.11,-0.1,4684.0,0.71
K2-108 b,K2-108,2017,Transit,4.733999,5.33,0.21,-0.21,5599.0,1.76
TOI-1859 b,TOI-1859,2023,Transit,63.48347,9.75181321,0.78462865,-0.78462865,6341.0,1.36
Kepler-914 b,Kepler-914,2016,Transit,4.40966548,1.38,0.17,-0.12,5877.0,1.15
Kepler-973 b,Kepler-973,2016,Transit,49.6077331,1.96,0.08,-0.07,5213.0,0.78
CoRoT-27 b,CoRoT-27,2014,Transit,3.57532,11.287,0.493,-0.493,5900.0,1.08
Kepler-440 b,Kepler-440,2015,Transit,101.11141,1.86,0.24,-0.19,4134.0,0.559
K2-343 b,K2-343,2021,Transit,2.787174,1.65,0.16,-0.08,3804.0,0.46
Kepler-51 c,Kepler-51,2012,Transit,85.312,9.0,2.8,-1.7,6018.0,0.94
Kepler-903 b,Kepler-903,2016,Transit,10.3507721,2.01,0.35,-0.36,5682.0,0.97
WASP-164 b,WASP-164,2018,Transit,1.7771255,12.643752,0.459569,-0.481987,5806.0,0.932
HD 5278 b,HD 5278,2021,Transit,14.339156,2.45,0.05,-0.05,6203.0,1.194
K2-237 b,K2-237,2018,Transit,2.18053332,16.06246934,0.62770292,-0.54924005,6180.0,1.236
Kepler-331 d,Kepler-331,2014,Transit,32.134328,1.64,0.17,-0.17,4347.0,0.492
WASP-156 b,WASP-156,2017,Transit,3.8361629,6.15,0.12,-0.12,5036.0,0.8268
TOI-5322 b,TOI-5322,2025,Transit,5.4233207,16.6117094,0.3474784,-0.30264248,5692.0,1.462
Kepler-1810 b,Kepler-1810,2021,Transit,101.1330032,3.91815325,,,5492.0,1.016
K2-84 b,K2-84,2016,Transit,6.4215,2.41,0.35,-0.35,5652.0,0.93
Kepler-299 c,Kepler-299,2014,Transit,6.885875,2.65,0.63,-0.63,5617.0,1.032
K2-409 b,K2-409,2022,Transit,1.908084,2.482,0.174,-0.158,5742.0,1.228
Kepler-997 b,Kepler-997,2016,Transit,2.707306716,1.36,0.33,-0.26,6150.0,1.56
Kepler-1160 b,Kepler-1160,2016,Transit,7.97034958,2.14,0.28,-0.14,5519.0,0.89
Kepler-162 b,Kepler-162,2014,Transit,6.919798,1.26,0.67,-0.67,5816.0,0.958
Kepler-975 c,Kepler-975,2023,Transit,5.05821338,10.69,6.94,-6.3,4883.0,1.667
Kepler-247 b,Kepler-247,2014,Transit,3.33616,1.64,0.46,-0.46,5100.0,0.768
Kepler-1336 c,Kepler-1336,2016,Transit,5.77721211,1.71,0.27,-0.35,5512.0,1.3
TOI-216.02,TOI-216,2019,Transit,17.16073,8.0,3.0,-2.0,5026.0,0.748
Kepler-978 b,Kepler-978,2016,Transit,49.6221509,2.99,0.67,-0.57,6002.0,1.09
Kepler-763 c,Kepler-763,2023,Transit,4.09667624,1.42,0.07,-0.1,4999.0,0.843
Kepler-236 c,Kepler-236,2014,Transit,23.968127,2.0,0.17,-0.17,3750.0,0.51
Kepler-851 b,Kepler-851,2016,Transit,8.50699658,1.68,0.27,-0.21,5455.0,0.85
TOI-2328 b,TOI-2328,2025,Transit,17.10197,9.97599282,0.33626942,-0.44835923,5525.0,0.9
Kepler-206 d,Kepler-206,2014,Transit,23.44281,1.19,0.24,-0.24,5764.0,1.185
Kepler-605 b,Kepler-605,2016,Transit,3.383538066,1.44,0.17,-0.09,5462.0,0.88
Kepler-453 b,Kepler-453,2015,Transit,240.503,6.204,0.039,-0.039,5527.0,0.833
TOI-2152 A b,TOI-2152,2023,Transit,3.3773512,14.35870428,0.56044903,-0.51561311,6630.0,1.612
Kepler-1569 b,Kepler-1569,2016,Transit,5.79180156,1.68,0.73,-0.31,6319.0,1.4
Kepler-234 b,Kepler-234,2014,Transit,2.711506,3.7,1.66,-1.66,6224.0,1.113
Kepler-1100 b,Kepler-1100,2016,Transit,6.42200058,1.75,0.82,-0.29,6247.0,1.34
Kepler-929 b,Kepler-929,2016,Transit,0.921032135,1.11,0.27,-0.15,5869.0,1.02
Kepler-860 b,Kepler-860,2016,Transit,5.101379454,3.24,0.81,-0.33,5836.0,1.06
TOI-2524 b,TOI-2524,2023,Transit,7.18585,11.2089807,0.22417961,-0.33626942,5831.0,1.119
HATS-2 b,HATS-2,2013,Transit,1.35413379,12.57647635,0.26901554,-0.26901554,5227.0,0.876
K2-17 b,K2-17,2015,Transit,17.96753,2.23,0.2,-0.2,4320.0,0.66
TOI-1451 b,TOI-1451,2024,Transit,16.537944,2.61143902,0.13407193,-0.10283772,5801.0,1.0162
WASP-106 b,WASP-106,2014,Transit,9.28969,12.10569916,0.17934369,-0.19055267,6002.0,1.47
TOI-1259 A b,TOI-1259 A,2021,Transit,3.4779792,11.6,0.2,-0.2,4775.0,0.715
K2-181 b,K2-181,2018,Transit,6.8941,2.69,0.21,-0.09,5528.0,1.06
Kepler-1039 b,Kepler-1039,2016,Transit,0.934884242,1.46,0.09,-0.22,4870.0,0.74
Kepler-206 c,Kepler-206,2014,Transit,13.137471,1.77,0.34,-0.34,5764.0,1.185
Kepler-1090 c,Kepler-1090,2021,Transit,42.42720032,3.29265785,,,5330.0,1.013
HAT-P-60 b,HAT-P-60,2021,Transit,4.7947813,18.28184752,0.26901554,-0.26901554,6212.0,2.197
K2-239 c,K2-239,2018,Transit,7.775,1.0,0.1,-0.1,3420.0,0.36
HD 88986 b,HD 88986,2023,Radial Velocity,146.05,2.49,0.18,-0.18,5861.0,1.543
Kepler-976 b,Kepler-976,2016,Transit,105.9564148,3.96,0.29,-0.2,5232.0,0.83
Kepler-1694 b,Kepler-1694,2020,Transit,3.89526,1.17986031,,,4954.0,0.756284
Kepler-1776 b,Kepler-1776,2021,Transit,35.01190186,2.61157023,,,5872.0,1.153
KIC 8540376 b,KOI-7892,2015,Transit,31.8099,4.1,2.2,-1.9,6474.0,1.26
WASP-123 b,WASP-123,2016,Transit,2.97764359,15.13212395,0.56044903,-0.56044903,5740.0,1.285
TOI-824 b,TOI-824,2020,Transit,1.392978,2.926,0.202,-0.191,4600.0,0.695
Kepler-221 e,Kepler-221,2014,Transit,18.369917,2.63,0.25,-0.25,5243.0,0.821
Kepler-280 b,Kepler-280,2014,Transit,2.139542,1.45,0.7,-0.7,5744.0,0.886
Kepler-411 b,Kepler-411,2013,Transit,3.005156,2.401,0.053,-0.053,4974.0,0.82
Kepler-1358 b,Kepler-1358,2016,Transit,7.06317341,1.12,0.07,-0.1,5181.0,0.79
TOI-791 b,TOI-791,2026,Transit,139.29931,11.13051784,0.36989636,-0.36989636,6294.0,1.474
K2-316 b,K2-316,2020,Transit,1.133,1.33,0.1,-0.09,3436.0,0.379
TOI-4030 b,TOI-4030,2026,Transit,2.50900199461,5.8462559,0.41681993,-0.40038434,5640.37,0.991737
EPIC 206215704 b,EPIC 206215704,2019,Transit,2.255436,1.0,0.1,-0.09,3297.0,0.25
TIC 161045582 b,TIC 161045582,2026,Transit,8.85577189959,2.24566738,0.25949107,-0.22531238,5683.87,1.07976
Kepler-1436 b,Kepler-1436,2016,Transit,9.705716,1.31,0.35,-0.18,5972.0,1.09
TOI-813 b,TOI-813,2020,Transit,83.8911,6.71,0.38,-0.38,5907.0,1.94
Kepler-1571 b,Kepler-1571,2016,Transit,3.38555488,1.52,0.68,-0.34,6297.0,1.39
HAT-P-41 b,HAT-P-41,2012,Transit,2.69405,22.97845,5.6045,-5.6045,6390.0,2.05
TOI-1227 b,TOI-1227,2022,Transit,27.36397,9.57246952,0.75100171,-0.582867,3072.0,0.56
Kepler-598 b,Kepler-598,2016,Transit,3.70175428,1.5,0.12,-0.09,5307.0,0.86
Kepler-1028 b,Kepler-1028,2016,Transit,2.51462432,1.33,0.15,-0.11,5522.0,0.87
CoRoT-14 b,CoRoT-14,2010,Transit,1.51214,12.22,0.78,-0.78,6035.0,1.21
Kepler-1627 b,Kepler-1627,2016,Transit,7.20283653,3.69,0.49,-0.41,5445.0,0.84
Kepler-1920 b,Kepler-1920,2021,Transit,30.2541008,2.95415848,,,6277.0,1.161
Kepler-1155 b,Kepler-1155,2016,Transit,33.469743,2.03,0.45,-0.2,5842.0,1.03
Kepler-1171 b,Kepler-1171,2016,Transit,1.44259224,2.56,0.68,-0.5,7044.0,1.95
Kepler-436 c,Kepler-436,2016,Transit,16.79713874,2.33,0.19,-0.14,4685.0,0.71
Kepler-1743 b,Kepler-1743,2021,Transit,7.649710178,1.59887007,,,5855.0,1.613
Kepler-721 b,Kepler-721,2016,Transit,5.392025388,2.64,0.14,-0.14,5075.0,0.78
Kepler-314 c,Kepler-314,2014,Transit,5.960392,2.9,0.43,-0.43,5378.0,0.95
HAT-P-31 b,HAT-P-31,2011,Transit,5.00542,12.21781,1.68135,-1.68135,6065.0,1.39
K2-173 b,K2-173,2018,Transit,5.868699,1.60826194,0.15968465,-0.10547102,5580.0,0.843154
K2-211 b,K2-211,2018,Transit,0.669561,1.33162691,0.08743005,-0.07173748,5117.0,0.818
TOI-4029 b,TOI-4029,2026,Transit,5.88498234631,6.73756618,0.48174093,-0.46193929,5662.53,1.17834
Kepler-2001 b,Kepler-2001,2023,Transit,1.090011003,1.04,0.13,-0.08,5081.0,0.77
TOI-238 b,TOI-238,2024,Transit,1.273099,1.559,0.047,-0.047,5059.0,0.756
Kepler-1817 b,Kepler-1817,2021,Transit,44.29919815,2.27349126,,,5316.0,0.915
Kepler-1247 b,Kepler-1247,2016,Transit,13.71220213,2.33,0.21,-0.16,5303.0,0.82
Kepler-243 b,Kepler-243,2014,Transit,5.715442,2.45,1.16,-1.16,5228.0,0.842
Kepler-308 b,Kepler-308,2014,Transit,9.694928,2.12,1.02,-1.02,5895.0,0.941
Kepler-254 d,Kepler-254,2014,Transit,18.746477,2.5,1.19,-1.19,5957.0,0.91
K2-19 b,K2-19,2015,Transit,7.9193,7.0,0.2,-0.2,5322.0,0.82
Kepler-1475 b,Kepler-1475,2016,Transit,82.177374,2.92,0.99,-0.46,6214.0,1.28
HAT-P-67 b,HAT-P-67,2017,Transit,4.8101069,23.9872187,0.28022452,-0.28022452,6640.0,2.62
TOI-2459 b,TOI-2459,2023,Transit,19.104718,2.9531,0.0916,-0.0658,4195.0,0.6751
TOI-2373 b,TOI-2373,2023,Transit,13.33668,10.42435205,0.22417961,-0.22417961,5651.0,1.102
Kepler-1530 d,Kepler-1530,2021,Transit,9.20761013,3.27870115,,,5678.0,1.303
TOI-1288 b,TOI-1288,2022,Transit,2.6998279,4.96846551,0.10805813,-0.1000743,5388.0,0.9583
Kepler-660 b,Kepler-660,2016,Transit,9.27358194,2.57,0.11,-0.17,4779.0,0.71
Kepler-760 b,Kepler-760,2016,Transit,8.70419416,3.06,0.26,-0.24,5322.0,0.85
TRAPPIST-1 c,TRAPPIST-1,2016,Transit,2.421937,1.097,0.014,-0.012,2566.0,0.1192
Kepler-1712 b,Kepler-1712,2021,Transit,13.81499958,2.28372556,,,3732.0,0.509
Kepler-784 b,Kepler-784,2016,Transit,31.5922646,1.58,0.34,-0.32,5674.0,1.32
Kepler-1612 b,Kepler-1612,2016,Transit,3.91795101,1.03,0.18,-0.11,5643.0,0.94
TOI-1246 e,TOI-1246,2022,Transit,37.92548,3.5141875,0.26911442,-0.18217943,5213.0,0.8649
K2-157 b,K2-157,2018,Transit,0.3652575,0.935,0.09,-0.09,5334.0,0.86
Kepler-1335 b,Kepler-1335,2016,Transit,6.26406846,1.45,0.1,-0.09,4903.0,0.74
Kepler-612 b,Kepler-612,2016,Transit,3.722156413,2.84,0.66,-0.27,5693.0,0.96
Kepler-20 f,Kepler-20,2011,Transit,19.578328,0.952,0.047,-0.087,5495.0,0.9164
CoRoT-32 b,CoRoT-32,2018,Transit,6.71837,6.38913,0.67254,-0.56045,5970.0,0.79
Kepler-289 d,Kepler-289,2014,Transit,66.0282,3.03,0.08,-0.08,5990.0,1.0
Kepler-383 c,Kepler-383,2014,Transit,31.200751,1.24,0.49,-0.49,4710.0,0.672
Kepler-228 c,Kepler-228,2014,Transit,4.134444,2.7,1.24,-1.24,6043.0,1.014
K2-32 b,K2-32,2016,Transit,8.992,5.299,0.191,-0.191,5271.0,0.86
Kepler-1882 b,Kepler-1882,2021,Transit,13.78730011,1.48674404,,,5691.0,1.458
Kepler-664 b,Kepler-664,2016,Transit,2.525593315,2.66,0.68,-0.25,5754.0,1.02
K2-25 b,K2-25,2015,Transit,3.48456408,3.44,0.12,-0.12,3207.0,0.2932
Kepler-450 b,Kepler-450,2015,Transit,28.454851,6.14,0.33,-0.33,6197.21,1.64162
Kepler-1054 b,Kepler-1054,2016,Transit,4.30655689,2.63,1.15,-0.53,6209.0,1.34
TOI-5386 A b,TOI-5386 A,2025,Transit,3.62156552,14.70618268,0.32506044,-0.31385146,6094.0,1.245
Kepler-387 c,Kepler-387,2014,Transit,11.837549,0.89,0.22,-0.22,5774.0,1.046
Kepler-157 c,Kepler-157,2014,Transit,13.5405,2.24,0.43,-0.43,5774.0,1.044
Kepler-680 b,Kepler-680,2016,Transit,3.689926291,2.42,0.82,-0.25,5890.0,1.11
Kepler-697 b,Kepler-697,2016,Transit,3.709870645,4.13,0.55,-0.31,5513.0,0.88
Kepler-616 b,Kepler-616,2016,Transit,9.99761851,2.43,0.33,-0.2,5753.0,0.97
Kepler-202 c,Kepler-202,2014,Transit,16.282493,1.85,0.1,-0.1,4668.0,0.667
K2-339 b,K2-339,2021,Transit,19.507428,1.92,0.19,-0.12,4857.0,0.72
TOI-2449 b,TOI-2449,2025,Transit,106.14468,11.24,0.1,-0.1,6021.0,1.065
Kepler-338 e,Kepler-338,2014,Transit Timing Variations,9.341,1.56,0.07,-0.07,5999.0,1.735
K2-229 c,K2-229,2018,Transit,8.32727,2.03,0.12,-0.06,5315.0,0.79
Kepler-1749 b,Kepler-1749,2021,Transit,14.53409958,1.61301783,,,3957.0,0.553
Kepler-1793 b,Kepler-1793,2021,Transit,8.779999733,3.79037518,,,5191.0,0.764
TOI-1203 b,TOI-1203,2025,Radial Velocity,4.1572888,1.52,0.045,-0.046,5737.0,1.179
Kepler-1107 b,Kepler-1107,2016,Transit,0.571038518,1.34,0.1,-0.08,5268.0,0.82
Kepler-80 g,Kepler-80,2017,Transit,14.64558,1.13,0.14,-0.14,4540.0,0.678
Kepler-166 c,Kepler-166,2014,Transit,34.260281,2.38,1.23,-1.23,5413.0,0.742
Kepler-1647 b,Kepler-1647,2016,Transit,1107.5923,11.8739,0.1377,-0.1377,6210.0,1.7903
Kepler-349 b,Kepler-349,2014,Transit,5.929778,1.9,0.72,-0.72,5956.0,0.927
Kepler-1815 b,Kepler-1815,2021,Transit,12.19139957,2.7489262,,,5516.0,0.967
TOI-907.01,TOI-907,2024,Transit,4.5849129,9.6158851,0.6116279,-0.6116279,6272.0,2.059789
Kepler-1417 b,Kepler-1417,2016,Transit,20.3505213,1.0,0.2,-0.11,5839.0,1.02
Kepler-56 b,Kepler-56,2012,Transit,10.5016,6.51,0.29,-0.28,4840.0,4.23
TOI-4363 b,TOI-4363,2026,Transit,2.11867592279,1.76689273,0.24906585,-0.23329954,4278.45,0.69132
Kepler-1197 b,Kepler-1197,2016,Transit,2.03231845,1.25,0.03,-0.09,4708.0,0.72
Kepler-1921 b,Kepler-1921,2021,Transit,20.03479958,2.89459458,,,6120.0,2.0
Kepler-1484 b,Kepler-1484,2016,Transit,30.4549136,2.11,0.3,-0.22,5730.0,0.92
Kepler-1210 b,Kepler-1210,2016,Transit,8.07124073,1.7,0.3,-0.13,5568.0,0.92
K2-245 b,K2-245,2018,Transit,11.89307,4.34,0.19,-0.14,5793.0,1.25
Kepler-159 b,Kepler-159,2014,Transit,10.139623,2.38,0.18,-0.18,4625.0,0.663
Kepler-91 b,Kepler-91,2013,Transit,6.24658,15.322703,0.773421,-0.67254,4550.0,6.3
Kepler-354 b,Kepler-354,2014,Transit,5.47666,1.84,0.58,-0.58,4648.0,0.674
K2-290 b,K2-290,2019,Transit,9.21165,3.06,0.16,-0.16,6302.0,1.511
Kepler-1766 b,Kepler-1766,2021,Transit,105.0149994,2.27904508,,,5868.0,1.042
Kepler-774 b,Kepler-774,2016,Transit,11.0895723,3.17,0.46,-0.54,6403.0,2.42
Kepler-859 b,Kepler-859,2016,Transit,20.38177573,3.09,0.18,-0.15,5020.0,0.77
TIC 231949697 b,TIC 231949697,2026,Transit,0.90720448719,1.52831855,0.34944237,-0.18252922,3451.32,0.492584
Kepler-1972 c,Kepler-1972,2022,Transit,11.3295,0.868,0.051,-0.05,5818.0,1.384
Kepler-1833 b,Kepler-1833,2021,Transit,6.892129898,1.30027362,,,6164.0,1.446
Kepler-401 d,Kepler-401,2016,Transit,184.256405,2.27,0.4,-0.26,6184.0,1.29
TRAPPIST-1 f,TRAPPIST-1,2017,Transit,9.20754,1.045,0.013,-0.012,2566.0,0.1192
TOI-4458 b,TOI-4458,2026,Transit,3.9393792,12.40834163,0.25780656,-0.25780656,6151.0,1.96
K2-219 b,K2-219,2018,Transit,3.901287,1.34762583,0.20196772,-0.1810607,5753.0,1.189232
Kepler-1621 b,Kepler-1621,2016,Transit,92.263714,2.16,0.8,-0.37,6158.0,1.24
Kepler-1840 b,Kepler-1840,2021,Transit,131.1900024,2.77771129,,,4898.0,0.803
Kepler-1362 b,Kepler-1362,2016,Transit,136.205626,2.6,0.12,-0.19,4857.0,0.74
KOI-984 b,KOI-984,2022,Transit,4.2881785,4.3,0.05,-0.05,5295.0,0.818
TOI-1420 b,TOI-1420,2023,Transit,6.9561063,11.89,0.33,-0.33,5510.0,0.923
Kepler-37 c,Kepler-37,2013,Transit,21.301848,0.755,0.033,-0.055,5357.0,0.789
Kepler-717 b,Kepler-717,2016,Transit,4.40840023,2.42,0.25,-0.35,5485.0,0.85
K2-188 c,K2-188,2018,Transit,7.810253,2.83,0.15,-0.15,5977.0,1.19
K2-148 d,K2-148,2018,Transit,9.7579,1.64,0.24,-0.21,4079.0,0.632
TOI-4791 b,TOI-4791,2023,Transit,4.28088,12.44196858,0.56044903,-0.56044903,6058.0,1.409
Kepler-1566 b,Kepler-1566,2016,Transit,0.539915238,0.79,0.08,-0.05,5254.0,0.81
Kepler-1751 b,Kepler-1751,2021,Transit,7.017310143,1.82417378,,,6052.0,0.967
Kepler-704 b,Kepler-704,2016,Transit,3.76182115,2.61,0.6,-0.43,5616.0,0.96
TIC 147027702 b,TIC 147027702,2026,Transit,44.40523,10.92875618,0.72858375,-0.71737476,6410.0,2.136
K2-156 b,K2-156,2018,Transit,0.813143,1.1,0.09,-0.06,4460.0,0.62
HATS-56 b,HATS-56,2019,Transit,4.324799,18.920792,0.437151,-0.616495,6536.0,2.201
K2-385 b,K2-385,2022,Transit,2.380867,1.539,0.145,-0.126,4844.0,0.761
K2-334 b,K2-334,2021,Transit,5.113981,5.65,0.36,-0.28,6502.0,1.49
WASP-154 b,WASP-154,2025,Transit,3.811678,10.76062147,0.67253884,-0.67253884,4774.0,0.823
Kepler-150 f,Kepler-150,2017,Transit,637.2093,3.64,0.52,-0.39,5528.0,0.905339
Kepler-304 c,Kepler-304,2014,Transit,5.315946,2.17,0.15,-0.15,4731.0,0.687
HAT-P-43 b,HAT-P-43,2012,Transit,3.3326414,13.63,0.64,-0.63,5693.0,1.08
Kepler-279 d,Kepler-279,2013,Transit,54.414,3.1,1.24,-0.3,6689.45,1.07
NGTS-38 b,NGTS-38,2026,Transit,180.52797,12.11690814,0.52682209,-0.52682209,6310.0,1.88
Kepler-49 e,Kepler-49,2014,Transit,18.596108,1.56,0.08,-0.08,4252.0,0.559
Kepler-1432 b,Kepler-1432,2016,Transit,23.9109011,2.22,0.69,-0.3,6031.0,1.13
HAT-P-42 b,HAT-P-42,2012,Transit,4.641878,14.348,1.715,-1.715,5743.0,1.53
Kepler-355 c,Kepler-355,2014,Transit,25.762294,2.71,1.22,-1.22,6184.0,1.066
TOI-6324 b,TOI-6324,2025,Transit,0.279221,1.059,0.041,-0.041,3247.0,0.293
Kepler-326 c,Kepler-326,2014,Transit,4.580358,1.4,0.1,-0.1,5105.0,0.801
Kepler-1299 b,Kepler-1299,2016,Transit,19.9400874,2.98,0.66,-0.42,5609.0,0.91
K2-346 b,K2-346,2021,Transit,26.201446,2.26,0.19,-0.1,4801.0,0.7
TOI-172 b,TOI-172,2019,Transit,9.47725,10.816685,0.358688,-0.325061,5645.0,1.777
Kepler-741 b,Kepler-741,2016,Transit,7.03902374,2.97,1.01,-0.35,6129.0,1.24
Kepler-1806 b,Kepler-1806,2021,Transit,9.033320427,2.35560189,,,5311.0,0.788
Kepler-353 c,Kepler-353,2014,Transit,8.410894,1.38,0.07,-0.07,3903.0,0.504
Kepler-1226 b,Kepler-1226,2016,Transit,17.2923453,1.45,0.26,-0.15,5923.0,1.02
Kepler-560 b,Kepler-560,2016,Transit,18.47764449,1.72,0.09,-0.09,3556.0,0.33
Kepler-1048 b,Kepler-1048,2016,Transit,6.92101021,1.61,0.09,-0.08,4651.0,0.7
Kepler-1422 b,Kepler-1422,2016,Transit,18.6051942,2.02,0.41,-0.27,6194.0,1.23
Kepler-1094 b,Kepler-1094,2016,Transit,78.1000231,3.18,1.2,-0.46,6112.0,1.21
TOI-1749 d,TOI-1749,2021,Transit,9.0497,2.52,0.15,-0.15,3985.0,0.55
EPIC 206042996 c,EPIC 206042996,2021,Transit,0.354884,1.2,0.2,-0.1,4114.0,0.5
Kepler-954 b,Kepler-954,2016,Transit,16.78176602,2.32,0.05,-0.11,4990.0,0.76
HATS-38 b,HATS-38,2020,Transit,4.375021,6.882326,0.190553,-0.190553,5732.0,1.105
K2-36 c,K2-36,2016,Transit,5.340888,3.2,0.3,-0.3,4916.0,0.718
Kepler-1388 c,Kepler-1388,2016,Transit,5.53608151,2.26,0.14,-0.11,4098.0,0.61
TIC 178172313 b,TIC 178172313,2026,Transit,4.3731816136,2.80405322,0.87657907,-0.42159846,5405.59,0.84345
