SOURCE_ID,ra,dec,parallax,parallax_error,pmra,pmdec,radial_velocity,radial_velocity_error,phot_g_mean_mag,bp_rp,ruwe
470462372490588672,61.597987813060854,59.268340548319195,9.10322896137802,0.015937433,-19.205211716496315,-30.041638902028517,-6.8085957,0.1661073,8.721397,0.6037741,0.9065887
1908084580401772928,339.6174467066138,38.782052308494094,7.453915168692397,0.015334817,50.517226811069534,-13.190775527294166,-62.27098,0.13233632,9.600625,0.87227917,1.1465104
4459887653553073920,246.89185119755683,11.984272297397256,8.723273557156176,0.015179669,-27.957683766093382,-26.495579005500048,-23.19461,0.20849475,9.338523,0.69890404,1.0983282
3583289741880226432,186.9989471224156,-7.568176701182991,12.01994364731133,0.0276305,-20.186980887450055,-17.291072413480364,-8.547511,0.12998506,7.998939,0.62547684,0.87560654
2050321081068398720,288.40083575207444,34.914669700582614,7.269935304790921,0.017040836,-10.005690518398053,28.724952275673665,-5.914954,0.12572749,7.71555,1.050385,0.91789514
3718140754217629056,201.63435898332446,6.422927505857055,8.196891532561116,0.02419502,-27.533807011412776,-32.28946880145232,0.55821604,0.24955048,8.658276,0.5582962,1.1330819
5335884029355259776,173.49606943396816,-60.217725597637966,7.3072984992445065,0.018671777,-33.90833695856256,-24.542684434788214,0.45299473,0.43230504,9.25632,0.80715466,1.0369695
1134618763469118592,178.33366767108478,83.18122743484524,14.276735818939198,0.010719257,-95.02175644554436,-14.470930876482138,15.705717,0.14698233,9.562424,1.0074053,1.011937
1488687449215461632,222.82770561014974,40.34636223414626,13.441007216280598,0.011976273,-6.764740894422179,96.72528874930207,18.06604,0.1856277,9.745866,0.91578484,1.1048188
2869747927140286208,352.2340275161515,30.150838740199983,14.016946088276843,0.0184524,11.677023146423522,-76.51224567950344,-20.76984,0.15676937,8.750058,0.7912569,0.98039144
3248142379937653504,55.19239787036324,-4.146241285114794,6.730995103482612,0.019570086,-28.079698851627658,-21.692901241018962,4.3715124,0.562915,8.3544855,0.4051056,0.9699162
5988797948269127424,235.47936618479838,-45.27732911435819,11.73893707371497,0.019158991,-100.1085435709979,-112.87955856589394,-54.864807,0.32444024,9.909222,0.9415674,1.0537553
