id,ra,dec,x,y,use_phot,flag_eazy,flag_star,flag_artifact,flag_nearbcg,nusefilt,z_phot,z_phot_chi2,z025,z160,z500,z840,z975,z_spec,mu,mu_low_68,mu_high_68,flux_radius,iso_area,use_aper,f_f090w,e_f090w,w_f090w,f_f115w,e_f115w,w_f115w,f_f150w,e_f150w,w_f150w,f_f200w,e_f200w,w_f200w,f_f277w,e_f277w,w_f277w,f_f356w,e_f356w,w_f356w,f_f444w,e_f444w,w_f444w
3452,3.600294,-30.45415,6047.423,1187.392,1,1,0,0,0,11,6.171334,3.646047,0.481019,1.977991,5.485239,10.80637,18.83612,,1.331149,1.325266,1.34333,0.1519102,0.0192,0.32,0.2425364,0.3310076,0.2360389,0.3593688,0.3189933,0.3347361,0.5691477,0.300918,0.4998612,0.09986001,0.2421618,0.4685407,0.5957962,0.1922408,0.4981341,0.7800306,0.1853112,0.4053984,0.369156,0.2954926,0.1579237
3485,3.587488,-30.45402,7040.909,1199.399,1,1,0,0,0,6,6.663517,0.4827158,0.1737162,1.410781,4.958697,7.852405,12.29854,,1.306157,1.302638,1.319827,0.1159238,0.0144,0.32,,,,0.5028919,0.3493611,0.197051,0.7221987,0.351251,0.2590435,0.4988473,0.2860743,0.2370627,0.580878,0.1855232,0.377662,0.8462532,0.2375772,0.1741557,0.3331935,0.3158132,0.09762078
3527,3.653263,-30.45397,1937.884,1202.228,1,1,0,0,0,7,13.86734,4.403976,0.5887125,2.788349,12.42077,14.19658,15.23107,,1.235082,1.230643,1.242965,0.1005512,0.0416,0.32,,,,0.2861427,0.529398,0.05610945,0.2191485,0.4404978,0.1076944,1.508042,0.3509988,0.1029633,1.518833,0.2828822,0.106209,1.823418,0.2575287,0.0969101,0.8068595,0.3981623,0.04015646
3530,3.577523,-30.454,7814.082,1201.079,1,1,0,0,0,6,6.651194,1.090804,1.037582,5.868697,6.373669,6.685688,6.819547,,1.272684,1.267543,1.288221,0.2521248,0.1456,0.32,,,,3.194496,0.3418912,0.1294712,2.546357,0.2849775,0.2476329,2.592939,0.2361383,0.2189321,2.620888,0.1966204,0.2115747,4.225581,0.1742012,0.2038292,2.838901,0.2799095,0.0781968
3562,3.588994,-30.45386,6924.089,1213.69,1,1,0,0,0,8,7.9407,1.712334,0.2212232,1.739994,5.937676,10.37634,13.50312,,1.315132,1.310482,1.327268,0.1221356,0.0128,0.32,,,,0.2898846,0.2334089,0.3428527,0.2637391,0.2158631,0.532679,0.5083007,0.1698951,0.5220039,0.3256143,0.1195073,0.7068465,0.4692994,0.1189923,0.5391681,0.6636724,0.1842648,0.2227063
3610,3.63498,-30.45363,3356.328,1233.332,1,1,0,0,0,3,6.662979,0.2358791,0.463217,2.641477,9.540559,17.08699,19.48125,,1.274679,1.272141,1.288391,0.0942417,0.0048,0.32,,,,,,,,,,,,,0.6081753,0.2733962,0.1150657,0.8391663,0.243585,0.1096168,0.3035479,0.3828803,0.04394482
3633,3.632257,-30.4536,3567.618,1236.546,1,1,0,0,0,6,10.02679,1.646709,0.3918784,3.594533,9.881413,10.72635,11.51601,,1.28841,1.286261,1.30131,0.2103052,0.0384,0.32,,,,-0.3556992,0.8390135,0.07356499,2.493754,0.6928421,0.1433576,2.185124,0.567133,0.129877,2.444025,0.4420978,0.1432004,1.514188,0.4138931,0.1235527,1.942315,0.6259381,0.05350832
3648,3.595297,-30.45355,6435.088,1241.289,1,1,0,0,0,11,6.821796,3.22895,0.521939,1.453449,5.657007,7.027286,8.096613,,1.330862,1.325713,1.345773,0.2698019,0.0384,0.32,0.1760075,0.600711,0.1485356,0.9731498,0.4173031,0.4053823,0.9440137,0.3836561,0.6373294,0.6547535,0.3110991,0.5883877,1.022095,0.2367087,0.6809443,1.414529,0.2438433,0.4852504,1.03531,0.3691277,0.2097441
3664,3.650356,-30.45349,2163.404,1245.936,1,1,0,0,0,7,6.664317,3.20831,0.1503926,1.267981,5.692165,8.045692,14.2338,,1.234873,1.23022,1.242848,0.2292853,0.0336,0.32,,,,0.5855813,1.246407,0.05747488,2.422392,1.067945,0.1040352,1.795631,0.833313,0.1037229,2.363988,0.6589088,0.1111525,3.550262,0.585725,0.1063727,1.355376,0.9155319,0.04312471
3665,3.633048,-30.45352,3506.22,1243.193,1,1,0,0,0,6,10.52559,1.065784,0.2197404,2.580969,9.692391,10.72193,11.29866,,1.28701,1.28208,1.301429,0.2336463,0.0912,0.32,,,,0.6686499,0.9098334,0.07258168,3.710506,0.7500038,0.1419397,4.484086,0.6174259,0.1271376,3.588183,0.5292272,0.1159413,3.600351,0.4842965,0.1047002,3.443119,0.7403236,0.04437951
3668,3.574668,-30.45349,8035.593,1247.153,1,1,0,0,0,6,6.666639,0.3704736,0.2111854,1.829103,5.731525,11.38542,18.08233,,1.265666,1.264269,1.280417,0.1029977,0.0272,0.32,,,,0.3607281,0.3544434,0.1276449,0.2885278,0.2926761,0.2487727,0.3678683,0.2396799,0.2251786,0.5818124,0.2012825,0.2139227,0.9868119,0.1793013,0.2038684,0.4867376,0.2808083,0.08232887
3678,3.590693,-30.45345,6792.25,1250.512,1,1,0,0,0,8,6.183025,5.607135,0.2652465,1.258114,4.482033,6.734906,13.08044,,1.318421,1.313068,1.332361,0.108621,0.0224,0.32,,,,0.7561526,0.2965629,0.182444,0.285931,0.3046266,0.2297776,0.3475494,0.2413166,0.2222704,0.4307909,0.1129116,0.680233,0.4639105,0.1079355,0.5629296,0.3660754,0.1710327,0.2220648
3688,3.620578,-30.45346,4473.666,1249.665,1,1,0,0,0,10,9.598505,4.283755,0.5108019,2.602093,9.359018,10.27052,11.39333,,1.321789,1.317608,1.335184,0.1471642,0.0064,0.32,-0.07653176,0.2251741,0.2266242,-0.05042413,0.2180121,0.3184109,0.7373273,0.1927421,0.5413478,0.2628604,0.1592581,0.4813258,0.4972593,0.1251635,0.5221142,0.3465941,0.1233498,0.4065291,0.3240474,0.1932419,0.1640671
3689,3.620634,-30.45342,4469.359,1252.899,1,1,0,0,0,10,9.069551,1.275166,0.2356948,1.732638,7.626745,10.21184,11.78224,,1.32101,1.315343,1.334834,0.1976031,0.016,0.32,0.04903928,0.2256629,0.2256434,0.1534561,0.217419,0.3201505,0.5497782,0.1924202,0.5431606,0.4325949,0.1588105,0.4840427,0.4452419,0.1227222,0.5430938,0.4148337,0.1193334,0.434355,0.4383349,0.1862656,0.1765871
3702,3.587415,-30.4534,7046.602,1254.869,1,1,0,0,0,4,6.688705,0.07420477,0.3368746,2.796294,6.99717,17.73997,19.62957,,1.310516,1.306799,1.324616,0.1049256,0.04,0.32,,,,0.07218674,0.5320873,0.06194401,,,,,,,0.5662765,0.1548452,0.3953132,1.100894,0.1621168,0.2727272,0.8357714,0.2388654,0.1244325
3742,3.589955,-30.45327,6849.51,1266.741,1,1,0,0,0,8,6.487238,0.9058266,0.568599,3.296149,6.623275,16.96022,19.48091,,1.318741,1.313862,1.330034,0.1081936,0.0272,0.32,,,,0.3660045,0.3197724,0.1841155,0.0874186,0.3315144,0.2276396,0.03208797,0.2645851,0.2169375,0.2948988,0.1189661,0.7189482,0.5828299,0.1115162,0.6187515,0.443353,0.1770084,0.2432539
3751,3.648716,-30.45321,2290.655,1271.16,1,1,0,0,0,7,6.69102,3.982712,0.0745725,1.041292,6.07481,6.746627,7.55623,,1.23961,1.236353,1.248821,0.08009708,0.0288,0.32,,,,1.68954,0.5249952,0.05666545,0.9624346,0.4439067,0.1053236,0.737663,0.3484566,0.1037588,0.4988276,0.2885837,0.1013579,1.706014,0.2644442,0.09128104,0.9020437,0.3981505,0.039885
3752,3.625774,-30.45324,4070.548,1268.541,1,1,0,0,0,10,6.558207,11.46184,0.1258101,1.232416,5.955117,6.550277,6.793122,,1.30206,1.297896,1.315846,0.1310182,0.0768,0.32,0.5198494,0.2711897,0.2250914,1.314655,0.2784386,0.2812241,1.356307,0.2313081,0.5415139,1.38388,0.1830654,0.5247978,1.38775,0.1596751,0.4621774,1.678993,0.1432152,0.4344629,1.532289,0.2303387,0.1663615
3764,3.585809,-30.45316,7171.179,1276.823,1,1,0,0,0,6,14.45793,1.056317,0.5077147,3.068521,11.61318,15.50301,18.72333,,1.318123,1.314031,1.333031,0.08394837,0.0096,0.32,,,,-0.146664,0.2767887,0.1975389,0.1800487,0.287712,0.2429481,0.3724434,0.2315937,0.2276086,0.5522788,0.1583045,0.3263881,0.3969256,0.1750663,0.2018198,0.2377294,0.2814083,0.07736606
3780,3.593387,-30.45312,6583.269,1280.573,1,1,0,0,0,9,12.87177,5.276276,0.4317457,3.039675,11.97269,14.54873,17.57428,,1.340637,1.33094,1.356033,0.1101138,0.0096,0.32,,,,0.315794,0.3435367,0.1852561,-0.3897433,0.3606963,0.2233138,0.6768047,0.2826382,0.220775,0.4282353,0.1283279,0.717544,0.2988414,0.1233011,0.5877661,0.3048085,0.1978857,0.2260295
3782,3.599552,-30.45311,6104.983,1281.501,1,1,0,0,0,9,13.90473,2.024884,0.9104328,3.881384,13.10005,16.38703,19.24437,,1.354172,1.347855,1.367675,0.1597988,0.0064,0.32,,,,-0.2352332,0.4092585,0.2667603,-0.4622425,0.3941365,0.3822113,0.4530756,0.3113983,0.3716868,0.6703827,0.1838958,0.7140769,0.7103338,0.1777004,0.5783083,0.7487325,0.2785958,0.2330465
3796,3.606072,-30.4531,5599.133,1281.669,1,1,0,0,0,9,7.732708,2.884888,0.1643079,1.498382,7.075869,8.05232,8.337939,,1.346071,1.338023,1.359387,0.1257314,0.08,0.32,0.3085775,0.2556311,0.2323597,0.7745312,0.213517,0.4386616,1.282271,0.1921534,0.7197443,1.17713,0.1546789,0.6742571,1.210323,0.1404818,0.5476792,1.573047,0.1555413,0.337849,1.953139,0.2184528,0.1696502
3814,3.589294,-30.45301,6900.82,1290.16,1,1,0,0,0,8,7.375518,75.29864,0.2710952,7.141287,7.314719,7.428298,7.491734,,1.321338,1.316727,1.335028,0.07707504,0.0096,0.32,,,,0.004876603,0.2863016,0.1846298,-0.5144355,0.297032,0.2279413,-0.1583153,0.2337904,0.2233516,0.491814,0.1072728,0.7107913,0.1713145,0.108659,0.5238862,0.3470143,0.1623718,0.2323824
3837,3.589417,-30.45291,6891.261,1299.508,1,1,0,0,0,8,7.36752,57.30788,0.2361137,5.232323,7.243142,7.41075,7.491958,,1.322527,1.318012,1.334731,0.02873751,0.0128,0.32,,,,-0.3395002,0.2870432,0.183677,-0.2341142,0.2993105,0.2244841,0.04864982,0.234645,0.2217275,0.4924647,0.1078539,0.703152,0.3043533,0.1040619,0.5711962,0.2836048,0.1615645,0.2347104
3852,3.605082,-30.45284,5675.891,1305.356,1,1,0,0,0,8,6.07922,0.05062411,0.4255944,2.212335,6.361581,14.3189,18.91935,,1.343263,1.337427,1.360697,0.1723015,0.0128,0.32,,,,0.3398319,0.3619781,0.3408016,0.3121951,0.334665,0.529817,0.2519866,0.2639644,0.516974,0.5165103,0.1924384,0.6517105,0.7741533,0.1840095,0.5390206,0.7681692,0.2840074,0.2241207
3855,3.640518,-30.45295,2926.646,1294.743,1,1,0,0,0,7,6.670758,2.189194,5.938414,6.274199,6.534765,6.730167,6.821651,,1.261769,1.258061,1.271955,0.307146,0.0576,0.32,,,,4.043643,0.5062142,0.05905825,3.360114,0.4215406,0.113175,3.935116,0.3428123,0.1038794,4.540718,0.2847241,0.1008957,8.640464,0.281707,0.07794233,6.082697,0.3808988,0.04222844
3859,3.623239,-30.45283,4267.236,1306.124,1,1,0,0,0,10,6.763351,5.223177,0.6000062,1.325983,5.859693,6.855675,7.788469,,1.312062,1.306879,1.327466,0.122147,0.0368,0.32,0.3029943,0.2646243,0.2235755,0.8946258,0.2707764,0.2812343,0.9934545,0.2256263,0.5382583,0.499582,0.1783403,0.5229785,0.8251929,0.1611809,0.4289776,0.8859472,0.1455244,0.3979583,0.6142019,0.2315738,0.1556633
3868,3.62024,-30.45279,4499.928,1309.317,1,1,0,0,0,10,6.726049,4.154163,0.4316688,1.207492,4.598149,6.47338,7.793038,,1.32058,1.314897,1.333465,0.15933,0.0288,0.32,0.3937414,0.3424782,0.2290134,0.68691,0.3311804,0.322555,0.9512311,0.2940029,0.5438886,0.4614097,0.233256,0.5245181,0.8718141,0.194542,0.5052174,0.9921573,0.2018601,0.3548555,0.435027,0.3081347,0.1508435
3872,3.589536,-30.4528,6882.021,1309.032,1,1,0,0,0,8,7.366709,50.71323,5.068403,5.182635,7.243673,7.411598,7.491988,,1.323744,1.318509,1.336883,0.03132438,0.0128,0.32,,,,-0.287578,0.285936,0.1851022,-0.2455656,0.2991841,0.2246737,-0.1956429,0.2332224,0.2244407,0.5674221,0.1077909,0.7039741,0.2706728,0.1001234,0.6170172,0.4779975,0.1592713,0.241518
3933,3.602767,-30.45258,5855.495,1329.155,1,1,0,0,0,10,6.296099,6.250604,0.09468542,1.650181,6.253232,7.227906,14.2932,,1.346215,1.337967,1.358548,0.09766318,0.0192,0.32,,,,0.6289039,0.297084,0.171471,0.1637017,0.3016701,0.220986,0.4565009,0.2386128,0.2144147,0.270913,0.1133279,0.6368653,0.6294695,0.1122701,0.4907278,0.2559343,0.1746287,0.2009061
3943,3.598161,-30.45264,6212.873,1323.34,1,1,0,0,0,9,6.741341,6.122643,5.530183,6.724165,6.739936,6.762295,6.783625,,1.34331,1.333534,1.356861,0.417679,0.328,0.48,,,,7.983791,0.4714261,0.1783707,6.369767,0.4965151,0.2198068,6.543228,0.3896921,0.2149212,7.686557,0.169801,0.7438199,13.98064,0.1638024,0.5887785,8.978589,0.2522248,0.2258123
3946,3.624636,-30.45252,4158.823,1333.81,1,1,0,0,0,9,6.921559,4.620405,0.4326757,1.718026,6.759167,7.994224,16.05667,,1.310126,1.30623,1.326949,0.1170592,0.008,0.32,-0.2263852,0.2867032,0.2126811,0.8525571,0.2941398,0.2661291,0.3204318,0.2409485,0.5270256,0.1948634,0.1953841,0.4865355,0.352664,0.1629612,0.4686014,0.541152,0.1449146,0.4481211,0.4127333,0.2290625,0.1776507
3956,3.607996,-30.45249,5449.791,1336.392,1,1,0,0,0,8,6.579973,3.122665,0.4104082,2.613878,6.395484,15.45249,19.11212,,1.346524,1.340774,1.359546,0.1813365,0.008,0.32,,,,-0.007205757,0.4854869,0.1744368,0.5717085,0.4991635,0.2192742,0.2490512,0.2287226,0.633969,0.4628723,0.1913924,0.6066181,0.7390343,0.1846089,0.4930684,0.281288,0.2659724,0.2352854
3957,3.601926,-30.45252,5920.77,1334.555,1,1,0,0,0,10,14.02644,4.245762,0.4910495,3.309507,12.68029,15.5793,18.73444,,1.360442,1.355287,1.374726,0.1553647,0.0208,0.32,,,,0.3701128,0.4945937,0.1351212,-0.2988773,0.4448953,0.2219142,0.5852365,0.3528775,0.2141241,0.7154205,0.1606445,0.6922461,0.512803,0.1545543,0.5655588,0.3855156,0.2519944,0.2107239
3990,3.608898,-30.45234,5379.836,1350.16,1,1,0,0,0,8,9.596048,11.89132,0.5397987,2.36705,9.326502,10.93258,15.30374,,1.354334,1.347368,1.368931,0.1664031,0.008,0.32,,,,-0.7461807,0.472827,0.1678771,1.721141,0.5269065,0.1796424,0.5226215,0.2185057,0.6341083,0.7579553,0.2085173,0.4665345,0.875092,0.2142101,0.3342994,0.824993,0.2756344,0.199988
4011,3.608915,-30.45228,5378.521,1355.508,1,1,0,0,0,8,9.612788,14.08441,0.5851938,2.412624,8.829283,13.71033,18.58177,,1.354848,1.347573,1.372199,0.2214456,0.0176,0.32,,,,-1.122057,0.6516146,0.219835,3.12215,0.8407894,0.1754625,0.3742331,0.3465578,0.6269317,1.088778,0.3235633,0.4818723,1.265206,0.3286912,0.3531197,1.178107,0.4240845,0.210111
4045,3.605289,-30.4521,5659.859,1371.875,1,1,0,0,0,8,6.731163,1.533113,0.4852569,2.705019,7.409622,17.05438,19.49375,,1.351815,1.345039,1.368543,0.1244964,0.0096,0.32,,,,0.4589641,0.3632466,0.175058,0.1458939,0.3763882,0.2166672,-0.01088776,0.2989985,0.2084203,0.2988604,0.1339454,0.6958268,0.5555025,0.1303843,0.5553339,0.4273443,0.2053486,0.2217567
4046,3.6274,-30.4521,3944.366,1371.53,1,1,0,0,0,9,7.019475,4.08094,0.2064788,1.239676,5.289508,7.355878,9.599835,,1.30428,1.301454,1.319641,0.2648878,0.0304,0.32,0.5367707,0.4928018,0.2229442,0.7600818,0.5070517,0.2773591,1.073384,0.4191474,0.5393782,1.037539,0.3337501,0.5164128,1.222363,0.2832819,0.4802653,1.171799,0.2554645,0.4465861,1.147651,0.407508,0.17384
4049,3.616664,-30.45207,4777.329,1374.671,1,1,0,0,0,9,6.667257,5.48336,0.8976451,4.430663,13.60976,18.60647,19.71392,,1.334906,1.330408,1.348356,0.1031677,0.0048,0.32,-0.170518,0.3367074,0.1066859,0.2251196,0.2387699,0.279421,0.2477156,0.3200863,0.2066161,-0.3153116,0.2414205,0.2204767,0.2770233,0.1297648,0.5113002,0.5843091,0.1315625,0.3761606,0.3076284,0.2102287,0.1459182
4057,3.582841,-30.45212,7401.497,1370.501,1,1,0,0,0,6,10.71518,0.436999,0.3711328,2.083158,8.575029,12.04996,15.86677,,1.311349,1.308261,1.325121,0.1719535,0.0096,0.32,,,,-0.00633967,0.280051,0.1929634,0.4863251,0.2854023,0.2468963,0.5202395,0.2318605,0.2270851,0.6792215,0.1578023,0.3284692,0.5934801,0.1747111,0.2026412,0.6961245,0.2754354,0.08075783
4074,3.58116,-30.45203,7531.858,1378.609,1,1,0,0,0,6,9.325514,1.964512,0.2372922,1.498855,8.553716,10.25679,11.15737,,1.303424,1.301515,1.314937,0.3945833,0.0432,0.32,,,,0.5546604,0.6686689,0.1979203,2.728449,0.6847584,0.2507945,2.171439,0.6057505,0.1945441,2.51312,0.3833113,0.3255228,1.906063,0.4221233,0.2029801,1.802396,0.676908,0.07818587
4107,3.654465,-30.45184,1844.507,1393.5,1,1,0,0,0,7,9.162329,0.5091509,0.273535,1.831721,7.208982,10.15318,12.3013,,1.2322,1.227315,1.239558,0.09851301,0.0064,0.32,,,,0.3701767,0.5573999,0.05516096,1.149133,0.4601034,0.1075808,0.9330395,0.3669926,0.1026464,0.9171502,0.3348561,0.0826078,0.9684559,0.3199862,0.06841049,0.9220663,0.4347694,0.03670478
4113,3.589042,-30.45187,6920.337,1392.269,1,1,0,0,0,9,6.73407,3.139279,0.4508853,1.277205,4.963635,7.343408,16.59614,,1.328015,1.322224,1.340211,0.1306453,0.0272,0.32,-0.04601067,0.2895886,0.2043009,0.4205405,0.237714,0.3993281,0.318555,0.2145203,0.6516023,0.2706423,0.1778135,0.5757094,0.5179076,0.1312475,0.7079932,0.64613,0.1284221,0.5592154,0.2456163,0.2007556,0.2266622
4131,3.610075,-30.45175,5288.495,1403.506,1,1,0,0,0,9,8.168807,6.997054,0.4923061,1.692148,7.719503,8.347729,13.14264,,1.355212,1.348502,1.369921,0.09675019,0.0048,0.32,0.06320667,0.2489183,0.2043966,0.2913082,0.2382873,0.2937593,1.068878,0.7816125,0.03628194,0.1301765,0.1734736,0.4471152,0.2992062,0.1027955,0.8531335,0.08293778,0.09904062,0.6950021,0.8505132,0.16004,0.2636399
4133,3.628096,-30.45173,3890.324,1404.668,1,1,0,0,0,9,9.203691,12.82094,0.3540454,7.513422,9.134686,10.15158,11.10843,,1.308347,1.305336,1.322606,0.08315753,0.0048,0.32,-0.4616814,0.2262124,0.2245486,0.1829567,0.2328134,0.2792115,0.7846465,0.1936954,0.5360319,0.5495237,0.1540333,0.5145324,0.2743538,0.1332002,0.4610114,0.4656719,0.1199023,0.4302426,0.0238068,0.1913293,0.1673636
4137,3.614088,-30.45177,4977.132,1401.706,1,1,0,0,0,9,6.083827,1.10803,0.08146253,1.103952,5.655822,6.310407,6.622102,,1.341582,1.335173,1.356959,0.5719467,0.0896,0.32,1.016507,0.3710422,0.2050013,1.314967,0.3406035,0.3204139,1.854019,0.8231966,0.07289243,1.229612,0.2490079,0.4835888,1.1404,0.1628171,0.7578468,1.624017,0.1573874,0.6133228,1.290127,0.2227076,0.3033992
4144,3.634367,-30.45173,3403.846,1404.902,1,1,0,0,0,6,6.678144,15.19445,0.1705176,1.642183,6.251647,9.769001,15.94498,,1.283865,1.279759,1.295201,0.1086799,0.04,0.32,,,,-2.684179,1.352033,0.009554459,4.362199,1.181981,0.0166127,1.28683,0.9427543,0.01585173,2.39469,0.5388418,0.03251099,4.154471,0.4929206,0.02937962,2.153134,0.8256959,0.01037088
4155,3.634719,-30.45169,3376.47,1407.844,1,1,0,0,0,5,12.53229,0.5393848,0.5593244,2.989391,10.62752,13.12199,14.65225,,1.291601,1.28749,1.303388,0.1608719,0.0576,0.32,,,,-0.4386117,1.930565,0.009480205,,,,5.264679,1.327718,0.01616844,4.060408,0.7377906,0.03508264,4.78195,0.6989965,0.02955672,4.363856,1.165513,0.01052998
4177,3.590336,-30.4516,6819.947,1417.106,1,1,0,0,0,9,8.13242,4.451145,0.366417,1.853289,7.822618,9.185337,10.74273,,1.33822,1.335223,1.354811,0.1292136,0.0288,0.32,-0.3170804,0.2913454,0.1985245,0.3637254,0.2316192,0.4137016,0.7873431,0.2134008,0.6476267,0.4217032,0.1709469,0.6126424,0.5737398,0.1300301,0.7094477,0.5670823,0.1240624,0.5893534,0.4618712,0.1971698,0.2311164
4202,3.61213,-30.45154,5129.047,1421.882,1,1,0,0,0,9,6.804667,1.006488,0.4203527,1.801307,6.154675,12.74288,17.96588,,1.350095,1.342567,1.359829,0.195844,0.0208,0.32,-0.005140764,0.3564339,0.2113124,0.5196453,0.3304439,0.3238126,0.2114657,0.7994749,0.07351225,0.3940907,0.2478889,0.4641603,0.573725,0.1483968,0.8677848,0.766619,0.1426557,0.7101182,0.5311101,0.2479303,0.2328655
4206,3.57233,-30.45155,8216.959,1421.664,1,1,0,0,0,6,6.66685,3.056351,0.7720699,5.927516,6.444972,6.691458,6.798018,,1.267393,1.267263,1.282266,0.1125069,0.0784,0.32,,,,2.779758,0.357308,0.1321824,1.78725,0.2998122,0.2494827,2.009576,0.2437486,0.2291226,2.03672,0.2090234,0.208757,3.513052,0.1861576,0.1990293,2.075821,0.2950941,0.07845363
4251,3.621975,-30.45137,4365.261,1437.304,1,1,0,0,0,8,6.159391,1.117763,0.2056177,1.035898,3.959779,6.222956,6.742238,,1.322172,1.317209,1.337762,0.1753357,0.1088,0.32,,,,2.042369,0.672903,0.09626233,1.456976,0.8826266,0.0743511,1.73918,0.7128702,0.0691884,1.762685,0.2124166,0.5221031,1.926024,0.202818,0.4330797,1.528426,0.3209698,0.1712805
4253,3.609093,-30.45133,5364.723,1441.004,1,1,0,0,0,9,7.910461,8.437939,0.6881488,3.113193,7.846598,16.05152,19.31927,,1.359316,1.352342,1.375411,0.1796453,0.008,0.32,-0.8388152,0.382876,0.282223,0.4613584,0.4188084,0.3106591,0.5663935,0.7921391,0.1153963,0.2137803,0.2871754,0.532983,0.47411,0.2073564,0.6849386,0.8570064,0.1966339,0.5759936,0.9897917,0.2955117,0.2526041
