RA,DEC,f555w,f555w_err,f435w,f435w_err,f475w,f475w_err,f606w,f606w_err,f814w,f814w_err
6.092913290602832,-72.0879481298997,18.87219592483591,0.0014089694686689814,19.323911798584717,0.0019926139154350236,19.096385670613863,0.0012297223684599615,18.7178460382691,0.001701506680526369,18.545029884254454,0.0022699586487283296
6.101173526519511,-72.08765194293098,21.368110037835844,0.03204617702366455,22.251890768934672,0.04591707768884711,21.881922718474065,0.03523078540958188,21.003232542297702,0.02063357214817943,20.410721521838084,0.02613079210077374
6.030341669486917,-72.08762951391678,20.71023537417093,0.16324862415923813,21.285469185884367,0.17518810970781934,21.18028081276703,0.17492514801480208,20.260348574055286,0.11561664396988433,19.880757339422104,0.20526679276639728
6.055842446491269,-72.08745521739895,18.625533440244237,0.006858319385344617,19.07494971734912,0.005447272973293925,18.851709270861605,0.006186814109995014,18.514811302293005,0.005105016195551727,18.353609497367785,0.00713389320271135
6.053061469733739,-72.08723262050647,21.249298535626995,0.10282320954810627,22.134172639872325,0.08683545782880286,21.711488650191505,0.08492217957722388,20.849758339922275,0.061363106136743915,20.45458025252581,0.04995646990830958
6.095855732157364,-72.08715397105192,21.962358136183955,0.03159526726865572,23.15075268423159,0.05909015592025278,22.625426659959622,0.04404578696718922,21.508728831042156,0.01766819371882311,20.785752933132947,0.02313057540221776
6.082888354977719,-72.08712663645792,18.07798625693187,0.0021709441908556028,18.49821910843633,0.0015490915070975558,18.378428250302974,0.001864152171980166,17.947097652428326,0.002201773135938977,17.82548402995448,0.002984235349682394
6.062248765364443,-72.08705476697865,19.63927249886174,0.012005572941398656,20.25023758057703,0.01164823490308638,19.924102619037903,0.01210708853387982,19.468259453904643,0.013622533191505491,19.171777851847736,0.020199728720212543
5.94277523050821,-72.08700457708787,22.375730186334142,0.06706743685558376,23.428861022006927,0.1118346547508718,22.84870235199054,0.08087954106692838,21.906759148340413,0.048150958362836546,21.145204387058925,0.02576214933005319
6.054756509525965,-72.08698578874684,21.427406312775705,0.03549383645031689,22.4360330910081,0.046833304406369104,21.97268329885823,0.03334855188699235,21.049925177614348,0.024637266331356027,20.435719333184686,0.03954085656691522
5.988236809785647,-72.08699173871358,22.915864111701158,0.15182736881350348,23.57285703019913,0.18207773409823638,23.381625600150066,0.20948303640548255,22.25595330875133,0.08215930962003566,21.373309732490675,0.05161349443031937
6.104646808738963,-72.08689966082763,21.99517236838712,0.01155673367828914,23.10396207282008,0.027301112976498825,22.59263700689828,0.012788073607720635,21.581409097216046,0.008381387435104137,20.85624572440002,0.005843365303685741
6.061665513688487,-72.0868572033202,19.140699375215416,0.011479912358692036,19.621685756051832,0.012051696235749653,19.3318381163048,0.009489712388723096,18.910227798284247,0.007935271864900383,18.72017632096854,0.01812544715474302
5.995280165072667,-72.0865932158609,19.53227408130895,0.004536914149251339,20.11663587995198,0.005454903444698118,19.820866721009907,0.00372982993535819,19.352809674250537,0.0039634629813968345,19.12007515744103,0.00639127942591652
